Bias_Strength,Entropy,Drift,Bin_Centers,Probabilities,Entropy_Gradient,Potential
0.15,4.476669077218774,0.2532742450074553,"[-3.5468706733403033, -3.27622010403882, -3.005569534737337, -2.734918965435854, -2.4642683961343708, -2.193617826832888, -1.922967257531405, -1.6523166882299218, -1.3816661189284387, -1.1110155496269556, -0.8403649803254725, -0.5697144110239896, -0.29906384172250666, -0.02841327242102354, 0.24223729688045958, 0.5128878661819427, 0.7835384354834258, 1.054189004784909, 1.324839574086392, 1.5954901433878752, 1.8661407126893583, 2.1367912819908415, 2.4074418512923246, 2.6780924205938073, 2.94874298989529, 3.219393559196773, 3.490044128498256, 3.7606946977997393, 4.031345267101223, 4.301995836402705, 4.572646405704189]","[0.088, 0.063, 0.082, 0.031, 0.058, 0.03, 0.037, 0.024, 0.045, 0.015, 0.0, 0.012, 0.016, 0.037, 0.017, 0.0, 0.0, 0.0, 0.022, 0.002, 0.0, 0.011, 0.05, 0.029, 0.04, 0.047, 0.049, 0.043, 0.051, 0.052, 0.049]","[-0.024999999999999994, -0.0029999999999999957, -0.016, -0.012, -0.0005000000000000004, -0.010500000000000002, -0.002999999999999999, 0.004, -0.0045000000000000005, -0.0225, -0.0014999999999999996, 0.008, 0.012499999999999999, 0.0005000000000000004, -0.0185, -0.0085, 0.0, 0.011, 0.001, -0.011, 0.0045, 0.025, 0.009000000000000001, -0.005000000000000001, 0.009, 0.0045000000000000005, -0.0020000000000000018, 0.0009999999999999974, 0.0045000000000000005, -0.0009999999999999974, -0.0029999999999999957]","[0.0, 0.3342020880821641, 0.07061756721312173, 1.0433496099721657, 0.41689380392590936, 1.0761394327940814, 0.8664189018183186, 1.2992829840999578, 0.6706743246970279, 1.7692866133206935, 25.20060265143598, 1.9924301646182365, 1.7047480921872888, 0.8664189018183186, 1.6441234703745304, 25.20060265143598, 25.20060265143598, 25.20060265143598, 1.3862943610857994, 3.7841896334296243, 25.20060265143598, 2.0794415416002905, 0.5653138090414238, 1.110040984468613, 0.7884573603506335, 0.6271892127582346, 0.5855165163585352, 0.7161366987727518, 0.5455111817456362, 0.5260930958889118, 0.5855165163585352]"
