Dynamic_Field_Strength,Entropy,Drift,Bin_Centers,Probabilities,Entropy_Gradient,Potential
0.1,4.383281933829486,0.9371752609929082,"[-3.2296910984205414, -2.9621887772302826, -2.694686456040024, -2.427184134849765, -2.1596818136595064, -1.8921794924692477, -1.624677171278989, -1.3571748500887302, -1.0896725288984714, -0.8221702077082127, -0.554667886517954, -0.2871655653276952, -0.019663244137436475, 0.24783907705282227, 0.515341398243081, 0.7828437194333397, 1.0503460406235985, 1.3178483618138572, 1.585350683004116, 1.8528530041943747, 2.1203553253846334, 2.387857646574892, 2.655359967765151, 2.9228622889554097, 3.1903646101456684, 3.457866931335927, 3.725369252526186, 3.992871573716445, 4.260373894906704, 4.527876216096963, 4.79537853728722]","[0.084, 0.033, 0.1, 0.017, 0.049, 0.036, 0.046, 0.02, 0.007, 0.016, 0.0, 0.0, 0.002, 0.035, 0.031, 0.009, 0.02, 0.0, 0.008, 0.034, 0.006, 0.001, 0.008, 0.055, 0.019, 0.048, 0.044, 0.059, 0.073, 0.091, 0.049]","[-0.051000000000000004, 0.008, -0.008, -0.025500000000000002, 0.009499999999999998, -0.0015000000000000013, -0.007999999999999998, -0.0195, -0.002, -0.0035, -0.008, 0.001, 0.0175, 0.014499999999999999, -0.013000000000000001, -0.0055, -0.0045, -0.006, 0.017, -0.001, -0.0165, 0.001, 0.027, 0.0055, -0.0034999999999999996, 0.012499999999999999, 0.005499999999999998, 0.014499999999999999, 0.016, -0.011999999999999997, -0.041999999999999996]","[0.17435338714287285, 1.1086626245013083, 0.0, 1.771956841883052, 0.7133498878670568, 1.0216512475142037, 0.7765287894872572, 1.6094379123941005, 2.6592600367999206, 1.8325814636958104, 25.3284360229445, 25.3284360229445, 3.912023004938146, 1.0498221244801065, 1.1711829814806873, 2.407945608550761, 1.6094379123941005, 25.3284360229445, 2.5257286441932556, 1.0788096613525182, 2.8134107166033693, 4.605170184998091, 2.5257286441932556, 0.5978370007474387, 1.6607312067790194, 0.7339691750693671, 0.8209805520571032, 0.527632742075423, 0.3147107448360016, 0.09431067947025218, 0.7133498878670568]"
