Num_Pucks,Spread_Width,Bias_ON,Bias_Strength,Num_Lobes,Symmetry_Type,Symmetry_Strength,Dynamic_Lobes,Field_Strength,Dynamic_Field,Dynamic_Field_Strength,Dynamic_Symmetry_Strength,Experiment_Notes
1000,8.0,True,5.0,6,Rotational,0.5,False,0.0,False,0.0,0.0,Wide spread to explore edge effects
1000,6.0,True,5.0,6,Mirror,0.5,False,0.0,False,0.0,0.0,Mirror symmetry near boundaries
1000,5.0,True,5.0,6,Rotational,0.5,False,0.2,True,0.0,0.0,Boundary drift under external force
