Num_Pucks,Spread_Width,Bias_ON,Bias_Strength,Num_Lobes,Symmetry_Type,Symmetry_Strength,Dynamic_Lobes,Field_Strength,Dynamic_Field,Dynamic_Field_Strength,Dynamic_Symmetry_Strength,Experiment_Notes
1000,2.0,True,5.0,6,Randomized,0.2,False,0.0,False,0.0,0.0,Low randomness noise injection
1000,2.0,True,5.0,6,Randomized,0.6,False,0.0,False,0.0,0.0,Medium randomness noise injection
1000,2.0,True,5.0,6,Randomized,1.0,False,0.0,False,0.0,0.0,Full randomness (max noise)
